# Height [m];Temperature [K];Wind Speed [m/s];Relative Humidity [%]
7.064285714285714494e+04;2.444321539752068020e+02;4.123226439767586271e+01;0.000000000000000000e+00
7.071428571428571013e+04;2.441235229423186865e+02;4.109542645237365832e+01;0.000000000000000000e+00
7.078571428571428987e+04;2.438135646676216766e+02;4.095790470362953783e+01;0.000000000000000000e+00
7.085714285714285506e+04;2.435022900514809407e+02;4.081970538723703612e+01;0.000000000000000000e+00
7.092857142857143481e+04;2.431897100827195572e+02;4.068083474791978915e+01;0.000000000000000000e+00
7.100000000000000000e+04;2.428758358382765437e+02;4.054129903820285108e+01;0.000000000000000000e+00
7.107142857142857974e+04;2.425606784827600677e+02;4.040110451902251043e+01;0.000000000000000000e+00
7.114285714285714494e+04;2.422442492684135686e+02;4.026025745853530680e+01;0.000000000000000000e+00
7.121428571428571013e+04;2.419265595344231770e+02;4.011876413216668880e+01;0.000000000000000000e+00
7.128571428571428987e+04;2.416076207064829759e+02;3.997663082201074758e+01;0.000000000000000000e+00
7.135714285714285506e+04;2.412874442967849973e+02;3.983386381654736397e+01;0.000000000000000000e+00
7.142857142857143481e+04;2.409660419034075858e+02;3.969046941017518293e+01;0.000000000000000000e+00
7.150000000000000000e+04;2.406434252098733850e+02;3.954645390300606778e+01;0.000000000000000000e+00
7.157142857142857974e+04;2.403196059849010453e+02;3.940182360029643860e+01;0.000000000000000000e+00
7.164285714285714494e+04;2.399945960819627544e+02;3.925658481202776784e+01;0.000000000000000000e+00
7.171428571428571013e+04;2.396684074388681438e+02;3.911074385283222909e+01;0.000000000000000000e+00
7.178571428571428987e+04;2.393410520772049495e+02;3.896430704138765577e+01;0.000000000000000000e+00
7.185714285714285506e+04;2.390125421023544732e+02;3.881728069996870545e+01;0.000000000000000000e+00
7.192857142857143481e+04;2.386828897026798586e+02;3.866967115436204949e+01;0.000000000000000000e+00
7.200000000000000000e+04;2.383521071491850307e+02;3.852148473318038668e+01;0.000000000000000000e+00
7.207142857142857974e+04;2.380202067950831406e+02;3.837272776782378969e+01;0.000000000000000000e+00
7.214285714285714494e+04;2.376872010756314921e+02;3.822340659155770481e+01;0.000000000000000000e+00
7.221428571428571013e+04;2.373531025073043565e+02;3.807352754011958496e+01;0.000000000000000000e+00
7.228571428571428987e+04;2.370179236875992501e+02;3.792309695018138882e+01;0.000000000000000000e+00
7.235714285714285506e+04;2.366816772945717275e+02;3.777212115995325803e+01;0.000000000000000000e+00
7.242857142857143481e+04;2.363443760861750889e+02;3.762060650819512375e+01;0.000000000000000000e+00
7.250000000000000000e+04;2.360060329002717481e+02;3.746855933433607788e+01;0.000000000000000000e+00
7.257142857142857974e+04;2.356666606535372921e+02;3.731598597775246162e+01;0.000000000000000000e+00
7.264285714285714494e+04;2.353262723416328299e+02;3.716289277748819586e+01;0.000000000000000000e+00
7.271428571428571013e+04;2.349848810381481599e+02;3.700928607211835697e+01;0.000000000000000000e+00
7.278571428571428987e+04;2.346424998947863969e+02;3.685517219911253051e+01;0.000000000000000000e+00
7.285714285714285506e+04;2.342991421401870866e+02;3.670055749499942976e+01;0.000000000000000000e+00
7.292857142857143481e+04;2.339548210799548542e+02;3.654544829380711235e+01;0.000000000000000000e+00
7.300000000000000000e+04;2.336095500959850142e+02;3.638985092835127944e+01;0.000000000000000000e+00
7.307142857142857974e+04;2.332633426460020019e+02;3.623377172887467168e+01;0.000000000000000000e+00
7.314285714285714494e+04;2.329162122630737031e+02;3.607721702285425636e+01;0.000000000000000000e+00
7.321428571428571013e+04;2.325681725548520262e+02;3.592019313490254717e+01;0.000000000000000000e+00
7.328571428571428987e+04;2.322192372037402492e+02;3.576270638588448492e+01;0.000000000000000000e+00
7.335714285714285506e+04;2.318694199655355987e+02;3.560476309322984889e+01;0.000000000000000000e+00
7.342857142857143481e+04;2.315187346696379791e+02;3.544636957064722083e+01;0.000000000000000000e+00
7.350000000000000000e+04;2.311671952180390690e+02;3.528753212681249352e+01;0.000000000000000000e+00
7.357142857142857974e+04;2.308148155851058618e+02;3.512825706624380473e+01;0.000000000000000000e+00
7.364285714285714494e+04;2.304616098168166900e+02;3.496855068833838232e+01;0.000000000000000000e+00
7.371428571428571013e+04;2.301075920305447653e+02;3.480841928693143927e+01;0.000000000000000000e+00
7.378571428571428987e+04;2.297527764140450017e+02;3.464786915054173733e+01;0.000000000000000000e+00
7.385714285714285506e+04;2.293971772254399184e+02;3.448690656155667966e+01;0.000000000000000000e+00
7.392857142857143481e+04;2.290408087924542997e+02;3.432553779587306053e+01;0.000000000000000000e+00
7.400000000000000000e+04;2.286836855116507650e+02;3.416376912300165714e+01;0.000000000000000000e+00
7.407142857142857974e+04;2.283258218481587392e+02;3.400160680572844285e+01;0.000000000000000000e+00
7.414285714285714494e+04;2.279672323351487648e+02;3.383905709909458892e+01;0.000000000000000000e+00
7.421428571428571013e+04;2.276079315730294184e+02;3.367612625106585256e+01;0.000000000000000000e+00
7.428571428571428987e+04;2.272479342290612294e+02;3.351282050153758973e+01;0.000000000000000000e+00
7.435714285714285506e+04;2.268872550366904761e+02;3.334914608232202227e+01;0.000000000000000000e+00
7.442857142857143481e+04;2.265259087952922528e+02;3.318510921652705292e+01;0.000000000000000000e+00
7.450000000000000000e+04;2.261639103687584793e+02;3.302071611909059357e+01;0.000000000000000000e+00
7.457142857142857974e+04;2.258012746860363222e+02;3.285597299531173121e+01;0.000000000000000000e+00
7.464285714285714494e+04;2.254380167397316654e+02;3.269088604168337042e+01;0.000000000000000000e+00
7.471428571428571013e+04;2.250741515859026549e+02;3.252546144426514729e+01;0.000000000000000000e+00
7.478571428571428987e+04;2.247096943431497493e+02;3.235970538028504961e+01;0.000000000000000000e+00
7.485714285714285506e+04;2.243446601925052164e+02;3.219362401556963960e+01;0.000000000000000000e+00
7.492857142857143481e+04;2.239790643761357387e+02;3.202722350660133088e+01;0.000000000000000000e+00
7.500000000000000000e+04;2.236129221975588734e+02;3.186050999814642637e+01;0.000000000000000000e+00
7.507142857142857974e+04;2.232462490202374283e+02;3.169348962455114815e+01;0.000000000000000000e+00
7.514285714285714494e+04;2.228790602676754133e+02;3.152616850826507289e+01;0.000000000000000000e+00
7.521428571428571013e+04;2.225113714221956798e+02;3.135855276087613674e+01;0.000000000000000000e+00
7.528571428571428987e+04;2.221431980248585205e+02;3.119064848104517296e+01;0.000000000000000000e+00
7.535714285714285506e+04;2.217745556743088855e+02;3.102246175638993009e+01;0.000000000000000000e+00
7.542857142857143481e+04;2.214054600263561952e+02;3.085399866127636415e+01;0.000000000000000000e+00
7.550000000000000000e+04;2.210359267939115853e+02;3.068526525768220381e+01;0.000000000000000000e+00
7.557142857142857974e+04;2.206659717453303529e+02;3.051626759444070558e+01;0.000000000000000000e+00
7.564285714285714494e+04;2.202956107042737131e+02;3.034701170765401912e+01;0.000000000000000000e+00
7.571428571428571013e+04;2.199248595493563698e+02;3.017750361943262760e+01;0.000000000000000000e+00
7.578571428571428987e+04;2.195537342130387515e+02;3.000774933817956480e+01;0.000000000000000000e+00
7.585714285714285506e+04;2.191822506811972744e+02;2.983775485872274658e+01;0.000000000000000000e+00
7.592857142857143481e+04;2.188104249922876079e+02;2.966752616118810693e+01;0.000000000000000000e+00
7.600000000000000000e+04;2.184382732367957942e+02;2.949706921149208938e+01;0.000000000000000000e+00
7.607142857142857974e+04;2.180658115571950475e+02;2.932638996059449710e+01;0.000000000000000000e+00
7.614285714285714494e+04;2.176930561457857038e+02;2.915549434467402534e+01;0.000000000000000000e+00
7.621428571428571013e+04;2.173200232454555589e+02;2.898438828465032202e+01;0.000000000000000000e+00
7.628571428571428987e+04;2.169467291484415910e+02;2.881307768561600824e+01;0.000000000000000000e+00
7.635714285714285506e+04;2.165731901953840861e+02;2.864156843792943619e+01;0.000000000000000000e+00
7.642857142857143481e+04;2.161994227755649263e+02;2.846986641460716783e+01;0.000000000000000000e+00
7.650000000000000000e+04;2.158254433249403519e+02;2.829797747377233463e+01;0.000000000000000000e+00
7.657142857142857974e+04;2.154512683263646977e+02;2.812590745642728507e+01;0.000000000000000000e+00
7.664285714285714494e+04;2.150769143089128193e+02;2.795366218714934803e+01;0.000000000000000000e+00
7.671428571428571013e+04;2.147023978466258995e+02;2.778124747378751636e+01;0.000000000000000000e+00
7.678571428571428987e+04;2.143277355582440578e+02;2.760866910699678556e+01;0.000000000000000000e+00
7.685714285714285506e+04;2.139529441063414197e+02;2.743593285995120823e+01;0.000000000000000000e+00
7.692857142857143481e+04;2.135780401967194848e+02;2.726304448893279186e+01;0.000000000000000000e+00
7.700000000000000000e+04;2.132030405776722546e+02;2.709000973187949057e+01;0.000000000000000000e+00
7.707142857142857974e+04;2.128279620392850120e+02;2.691683430888269868e+01;0.000000000000000000e+00
7.714285714285714494e+04;2.124528214126130479e+02;2.674352392244736620e+01;0.000000000000000000e+00
7.721428571428571013e+04;2.120776355690359196e+02;2.657008425623598669e+01;0.000000000000000000e+00
7.728571428571428987e+04;2.117024214195571403e+02;2.639652097542466436e+01;0.000000000000000000e+00
7.735714285714285506e+04;2.113271959142603009e+02;2.622283972643708694e+01;0.000000000000000000e+00
7.742857142857143481e+04;2.109519760410403251e+02;2.604904613706003147e+01;0.000000000000000000e+00
7.750000000000000000e+04;2.105767788256898712e+02;2.587514581566210836e+01;0.000000000000000000e+00
7.757142857142857974e+04;2.102016213303486438e+02;2.570114435138202680e+01;0.000000000000000000e+00
7.764285714285714494e+04;2.098265206534451863e+02;2.552704731384983461e+01;0.000000000000000000e+00
7.771428571428571013e+04;2.094514939284244974e+02;2.535286025268760568e+01;0.000000000000000000e+00
7.778571428571428987e+04;2.090765583232468998e+02;2.517858869830342883e+01;0.000000000000000000e+00
7.785714285714285506e+04;2.087017310397804977e+02;2.500423816053444170e+01;0.000000000000000000e+00
7.792857142857143481e+04;2.083270293129098718e+02;2.482981412905701291e+01;0.000000000000000000e+00
7.800000000000000000e+04;2.079524704097393624e+02;2.465532207305750489e+01;0.000000000000000000e+00
7.807142857142857974e+04;2.075780716288672920e+02;2.448076744160516682e+01;0.000000000000000000e+00
7.814285714285714494e+04;2.072038502996647367e+02;2.430615566219967150e+01;0.000000000000000000e+00
7.821428571428571013e+04;2.068298237818089547e+02;2.413149214212717197e+01;0.000000000000000000e+00
7.828571428571428987e+04;2.064560094636808572e+02;2.395678226718973747e+01;0.000000000000000000e+00
7.835714285714285506e+04;2.060824247628252124e+02;2.378203140206551325e+01;0.000000000000000000e+00
7.842857142857143481e+04;2.057090871239279295e+02;2.360724489017684391e+01;0.000000000000000000e+00
7.850000000000000000e+04;2.053360140191334722e+02;2.343242805292538833e+01;0.000000000000000000e+00
7.857142857142857974e+04;2.049632229466687932e+02;2.325758619025782536e+01;0.000000000000000000e+00
7.864285714285714494e+04;2.045907314299211066e+02;2.308272458027113316e+01;0.000000000000000000e+00
7.871428571428571013e+04;2.042185570171695872e+02;2.290784847910708777e+01;0.000000000000000000e+00
7.878571428571428987e+04;2.038467172806904273e+02;2.273296312060756463e+01;0.000000000000000000e+00
7.885714285714285506e+04;2.034752298159319253e+02;2.255807371599166800e+01;0.000000000000000000e+00
7.892857142857143481e+04;2.031041122401111352e+02;2.238318545470337995e+01;0.000000000000000000e+00
7.900000000000000000e+04;2.027333821926204109e+02;2.220830350294363598e+01;0.000000000000000000e+00
7.907142857142857974e+04;2.023630573334894507e+02;2.203343300464439380e+01;0.000000000000000000e+00
7.914285714285714494e+04;2.019931553425985840e+02;2.185857908053822030e+01;0.000000000000000000e+00
7.921428571428571013e+04;2.016236939192604041e+02;2.168374682847661461e+01;0.000000000000000000e+00
7.928571428571428987e+04;2.012546907806472518e+02;2.150894132346184051e+01;0.000000000000000000e+00
7.935714285714285506e+04;2.008861636621968501e+02;2.133416761646640225e+01;0.000000000000000000e+00
7.942857142857143481e+04;2.005181303159988602e+02;2.115943073611197178e+01;0.000000000000000000e+00
7.950000000000000000e+04;2.001506085099017582e+02;2.098473568688314117e+01;0.000000000000000000e+00
7.957142857142857974e+04;1.997836160273127462e+02;2.081008744961854973e+01;0.000000000000000000e+00
7.964285714285714494e+04;1.994171706657580216e+02;2.063549098212115496e+01;0.000000000000000000e+00
7.971428571428571013e+04;1.990512902367308925e+02;2.046095121752659907e+01;0.000000000000000000e+00
7.978571428571428987e+04;1.986859925643102542e+02;2.028647306531456707e+01;0.000000000000000000e+00
7.985714285714285506e+04;1.983212954847431320e+02;2.011206141111961188e+01;0.000000000000000000e+00
7.992857142857143481e+04;1.979572168454669736e+02;1.993772111641737865e+01;0.000000000000000000e+00
8.000000000000000000e+04;1.975937745040955633e+02;1.976345701820719114e+01;0.000000000000000000e+00
8.007142857142857974e+04;1.972309863281243452e+02;1.958927392925670574e+01;0.000000000000000000e+00
8.014285714285714494e+04;1.968688701937517180e+02;1.941517663795730186e+01;0.000000000000000000e+00
8.021428571428571013e+04;1.965074439849486225e+02;1.924116990824859386e+01;0.000000000000000000e+00
8.028571428571428987e+04;1.961467255933785054e+02;1.906725847900270310e+01;0.000000000000000000e+00
8.035714285714285506e+04;1.957867329162218084e+02;1.889344706531937845e+01;0.000000000000000000e+00
8.042857142857143481e+04;1.954274838569599524e+02;1.871974035641596856e+01;0.000000000000000000e+00
8.050000000000000000e+04;1.950689963233035087e+02;1.854614301733272441e+01;0.000000000000000000e+00
8.057142857142857974e+04;1.947112882269466354e+02;1.837265968798328686e+01;0.000000000000000000e+00
8.064285714285714494e+04;1.943543774829422546e+02;1.819929498294277437e+01;0.000000000000000000e+00
8.071428571428571013e+04;1.939982820080385864e+02;1.802605349251825828e+01;0.000000000000000000e+00
8.078571428571428987e+04;1.936430197207246238e+02;1.785293978112349578e+01;0.000000000000000000e+00
8.085714285714285506e+04;1.932886085400305092e+02;1.767995838833212474e+01;0.000000000000000000e+00
8.092857142857143481e+04;1.929350663846489624e+02;1.750711382807276095e+01;0.000000000000000000e+00
8.100000000000000000e+04;1.925824111724232353e+02;1.733441058872267604e+01;0.000000000000000000e+00
8.107142857142857974e+04;1.922306608189583130e+02;1.716185313449386740e+01;0.000000000000000000e+00
8.114285714285714494e+04;1.918798332372944060e+02;1.698944590280279954e+01;0.000000000000000000e+00
8.121428571428571013e+04;1.915299463371538877e+02;1.681719330586565775e+01;0.000000000000000000e+00
8.128571428571428987e+04;1.911810180231823324e+02;1.664509973089298001e+01;0.000000000000000000e+00
8.135714285714285506e+04;1.908330661954832976e+02;1.647316953863992239e+01;0.000000000000000000e+00
8.142857142857143481e+04;1.904861087478238915e+02;1.630140706463953393e+01;0.000000000000000000e+00
8.150000000000000000e+04;1.901401635671154509e+02;1.612981661871253891e+01;0.000000000000000000e+00
8.157142857142857974e+04;1.897952485323294241e+02;1.595840248497188441e+01;0.000000000000000000e+00
8.164285714285714494e+04;1.894513815140107909e+02;1.578716892169086350e+01;0.000000000000000000e+00
8.171428571428571013e+04;1.891085803732439672e+02;1.561612016103026690e+01;0.000000000000000000e+00
8.178571428571428987e+04;1.887668629611343931e+02;1.544526040964865388e+01;0.000000000000000000e+00
8.185714285714285506e+04;1.884262471171587094e+02;1.527459384844587476e+01;0.000000000000000000e+00
8.192857142857143481e+04;1.880867506693357427e+02;1.510412463150169060e+01;0.000000000000000000e+00
8.200000000000000000e+04;1.877483914326858212e+02;1.493385688827675040e+01;0.000000000000000000e+00
8.207142857142857974e+04;1.874111872085650248e+02;1.476379472119333514e+01;0.000000000000000000e+00
8.214285714285714494e+04;1.870751557839867019e+02;1.459394220737067371e+01;0.000000000000000000e+00
8.221428571428571013e+04;1.867403149306446721e+02;1.442430339743532386e+01;0.000000000000000000e+00
8.228571428571428987e+04;1.864066824040273787e+02;1.425488231647250359e+01;0.000000000000000000e+00
8.235714285714285506e+04;1.860742759427412238e+02;1.408568296295197797e+01;0.000000000000000000e+00
8.242857142857143481e+04;1.857431132675774279e+02;1.391670930972577480e+01;0.000000000000000000e+00
8.250000000000000000e+04;1.854132120802732970e+02;1.374796530365983926e+01;0.000000000000000000e+00
8.257142857142857974e+04;1.850845900636049919e+02;1.357945486545850144e+01;0.000000000000000000e+00
8.264285714285714494e+04;1.847572648798814043e+02;1.341118188954533252e+01;0.000000000000000000e+00
8.271428571428571013e+04;1.844312541695398977e+02;1.324315024469888158e+01;0.000000000000000000e+00
8.278571428571428987e+04;1.841065755521613028e+02;1.307536377326778165e+01;0.000000000000000000e+00
8.285714285714285506e+04;1.837832466232102888e+02;1.290782629201385134e+01;0.000000000000000000e+00
8.292857142857143481e+04;1.834612849552377156e+02;1.274054159103252459e+01;0.000000000000000000e+00
8.300000000000000000e+04;1.831407080960034364e+02;1.257351343499067298e+01;0.000000000000000000e+00
8.307142857142857974e+04;1.828215335674685775e+02;1.240674556223711988e+01;0.000000000000000000e+00
8.314285714285714494e+04;1.825037788657900819e+02;1.224024168543292035e+01;0.000000000000000000e+00
8.321428571428571013e+04;1.821874614600947098e+02;1.207400549086196406e+01;0.000000000000000000e+00
8.328571428571428987e+04;1.818725987908583193e+02;1.190804063934410806e+01;0.000000000000000000e+00
8.335714285714285506e+04;1.815592082706079964e+02;1.174235076526929333e+01;0.000000000000000000e+00
8.342857142857143481e+04;1.812473072816410422e+02;1.157693947718144045e+01;0.000000000000000000e+00
8.350000000000000000e+04;1.809369131759194715e+02;1.141181035806039290e+01;0.000000000000000000e+00
8.357142857142857974e+04;1.806280432744442805e+02;1.124696696500723192e+01;0.000000000000000000e+00
8.364285714285714494e+04;1.803207148649307783e+02;1.108241282942253747e+01;0.000000000000000000e+00
8.371428571428571013e+04;1.800149452036639559e+02;1.091815145626787853e+01;0.000000000000000000e+00
8.378571428571428987e+04;1.797107515117859293e+02;1.075418632533910568e+01;0.000000000000000000e+00
8.385714285714285506e+04;1.794081509766383533e+02;1.059052089072793024e+01;0.000000000000000000e+00
8.392857142857143481e+04;1.791071607493886404e+02;1.042715858063093037e+01;0.000000000000000000e+00
8.400000000000000000e+04;1.788077979449844861e+02;1.026410279771516798e+01;0.000000000000000000e+00
8.407142857142857974e+04;1.785100796414499200e+02;1.010135691940740799e+01;0.000000000000000000e+00
8.414285714285714494e+04;1.782140228783518978e+02;9.938924297506673611e+00;0.000000000000000000e+00
8.421428571428571013e+04;1.779196446565165388e+02;9.776808257707671146e+00;0.000000000000000000e+00
8.428571428571428987e+04;1.776269619374616013e+02;9.615012100817693863e+00;0.000000000000000000e+00
8.435714285714285506e+04;1.773359916412391613e+02;9.453539102931244997e+00;0.000000000000000000e+00
8.442857142857143481e+04;1.770467506476470589e+02;9.292392513514641905e+00;0.000000000000000000e+00
8.450000000000000000e+04;1.767592557933257922e+02;9.131575557648829999e+00;0.000000000000000000e+00
8.457142857142857974e+04;1.764735238720222696e+02;8.971091435192647623e+00;0.000000000000000000e+00
8.464285714285714494e+04;1.761895716342096421e+02;8.810943320773731102e+00;0.000000000000000000e+00
8.471428571428571013e+04;1.759074157848845061e+02;8.651134364101380925e+00;0.000000000000000000e+00
8.478571428571428987e+04;1.756270729838815896e+02;8.491667689724636148e+00;0.000000000000000000e+00
8.485714285714285506e+04;1.753485598447259690e+02;8.332546397241458180e+00;0.000000000000000000e+00
8.492857142857143481e+04;1.750718929332451808e+02;8.173773561982670799e+00;0.000000000000000000e+00
8.500000000000000000e+04;1.747970887679621228e+02;8.015352234091551509e+00;0.000000000000000000e+00
8.507142857142857974e+04;1.745241638179832080e+02;7.857285438987673842e+00;0.000000000000000000e+00
8.514285714285714494e+04;1.742531345030020020e+02;7.699576177376002306e+00;0.000000000000000000e+00
8.521428571428571013e+04;1.739840171918604028e+02;7.542227426341924001e+00;0.000000000000000000e+00
8.528571428571428987e+04;1.737168282027832902e+02;7.385242137745080981e+00;0.000000000000000000e+00
8.535714285714285506e+04;1.734515838012248423e+02;7.228623239341686713e+00;0.000000000000000000e+00
8.542857142857143481e+04;1.731883001998776308e+02;7.072373634298855904e+00;0.000000000000000000e+00
8.550000000000000000e+04;1.729269935578922741e+02;6.916496202207781607e+00;0.000000000000000000e+00
8.557142857142857974e+04;1.726676799793985992e+02;6.760993798310664715e+00;0.000000000000000000e+00
8.564285714285714494e+04;1.724103755134347011e+02;6.605869254790377454e+00;0.000000000000000000e+00
8.571428571428571013e+04;1.721550961529337656e+02;6.451125377616335754e+00;0.000000000000000000e+00
8.578571428571428987e+04;1.719018578334998892e+02;6.296764952092416934e+00;0.000000000000000000e+00
8.585714285714285506e+04;1.716506764330406440e+02;6.142790737321774941e+00;0.000000000000000000e+00
8.592857142857143481e+04;1.714015677710958698e+02;5.989205469959415495e+00;0.000000000000000000e+00
8.600000000000000000e+04;1.711545476073970349e+02;5.836011863300882396e+00;0.000000000000000000e+00
8.607142857142857974e+04;1.709096316415725596e+02;5.683212607367750024e+00;0.000000000000000000e+00
8.614285714285714494e+04;1.706668355126985261e+02;5.530810367907179170e+00;0.000000000000000000e+00
8.621428571428571013e+04;1.704261747969412681e+02;5.378807789104030235e+00;0.000000000000000000e+00
8.628571428571428987e+04;1.701876650088106544e+02;5.227207491134322481e+00;0.000000000000000000e+00
8.635714285714285506e+04;1.699513215995539213e+02;5.076012071131117409e+00;0.000000000000000000e+00
8.642857142857143481e+04;1.697171599553475971e+02;4.925224104303197237e+00;0.000000000000000000e+00
8.650000000000000000e+04;1.694851953976794903e+02;4.774846142703609075e+00;0.000000000000000000e+00
8.657142857142857974e+04;1.692554431827156805e+02;4.624880715340623283e+00;0.000000000000000000e+00
8.664285714285714494e+04;1.690279184999362769e+02;4.475330329716598499e+00;0.000000000000000000e+00
8.671428571428571013e+04;1.688026364711258793e+02;4.326197470865736250e+00;0.000000000000000000e+00
8.678571428571428987e+04;1.685796121500970912e+02;4.177484601215837756e+00;0.000000000000000000e+00
8.685714285714285506e+04;1.683588605218155863e+02;4.029194161295890808e+00;0.000000000000000000e+00
8.692857142857143481e+04;1.681403965017470910e+02;3.881328570269033662e+00;0.000000000000000000e+00
8.700000000000000000e+04;1.679242349347714480e+02;3.733890224697461235e+00;0.000000000000000000e+00
8.707142857142857974e+04;1.677103905944986764e+02;3.586881499984883703e+00;0.000000000000000000e+00
8.714285714285714494e+04;1.674988781826796185e+02;3.440304750136419898e+00;0.000000000000000000e+00
8.721428571428571013e+04;1.672897123287075374e+02;3.294162307018268621e+00;0.000000000000000000e+00
8.728571428571428987e+04;1.670829075874353293e+02;3.148456482602341566e+00;0.000000000000000000e+00
8.735714285714285506e+04;1.668784784405506798e+02;3.003189566441506031e+00;0.000000000000000000e+00
8.742857142857143481e+04;1.666764392944423889e+02;2.858363827970606508e+00;0.000000000000000000e+00
8.750000000000000000e+04;1.664768044793090667e+02;2.713981515598788974e+00;0.000000000000000000e+00
8.757142857142857974e+04;1.662795882494247053e+02;2.570044856676759082e+00;0.000000000000000000e+00
8.764285714285714494e+04;1.660848047818399209e+02;2.426556058391724946e+00;0.000000000000000000e+00
8.771428571428571013e+04;1.658924681747630530e+02;2.283517307743750280e+00;0.000000000000000000e+00
8.778571428571428987e+04;1.657025924488298187e+02;2.140930771380226361e+00;0.000000000000000000e+00
8.785714285714285506e+04;1.655151915442111203e+02;1.998798595528569422e+00;0.000000000000000000e+00
8.792857142857143481e+04;1.653302793215661950e+02;1.857122906996664824e+00;0.000000000000000000e+00
8.800000000000000000e+04;1.651478695607074769e+02;1.715905812365235761e+00;0.000000000000000000e+00
8.807142857142857974e+04;1.649679759592618211e+02;1.575149398799112532e+00;0.000000000000000000e+00
8.814285714285714494e+04;1.647906121323467232e+02;1.434855734540178673e+00;0.000000000000000000e+00
8.821428571428571013e+04;1.646157916131887760e+02;1.295026867046544794e+00;0.000000000000000000e+00
8.828571428571428987e+04;1.644435278499295237e+02;1.155664826212159824e+00;0.000000000000000000e+00
8.835714285714285506e+04;1.642738342065968027e+02;1.016771622431406286e+00;0.000000000000000000e+00
8.842857142857143481e+04;1.641067239623589558e+02;8.783492470356577542e-01;0.000000000000000000e+00
8.850000000000000000e+04;1.639422103097786021e+02;7.403996723842283245e-01;0.000000000000000000e+00
8.857142857142857974e+04;1.637803063551218656e+02;6.029248537615785608e-01;0.000000000000000000e+00
8.864285714285714494e+04;1.636210251178963517e+02;4.659267259194166400e-01;0.000000000000000000e+00
8.871428571428571013e+04;1.634643795286101522e+02;3.294072078515455360e-01;0.000000000000000000e+00
8.878571428571428987e+04;1.633103824294812512e+02;1.933681988593889400e-01;0.000000000000000000e+00
8.885714285714285506e+04;1.631590465735644102e+02;5.781158082209003624e-02;0.000000000000000000e+00
8.892857142857143481e+04;1.630103846231468196e+02;-7.726078139967285097e-02;0.000000000000000000e+00
8.900000000000000000e+04;1.628644091504356766e+02;-2.118470414498005994e-01;0.000000000000000000e+00
8.907142857142857974e+04;1.627211326360447856e+02;-3.459453696159471292e-01;0.000000000000000000e+00
8.914285714285714494e+04;1.625805674686125712e+02;-4.795539540355093777e-01;0.000000000000000000e+00
8.921428571428571013e+04;1.624427259427829995e+02;-6.126709975069388747e-01;0.000000000000000000e+00
8.928571428571428987e+04;1.623076202615266084e+02;-7.452947232413862366e-01;0.000000000000000000e+00
8.935714285714285506e+04;1.621752625325425470e+02;-8.774233676667790860e-01;0.000000000000000000e+00
8.942857142857143481e+04;1.620456647693608829e+02;-1.009055186910700286e+00;0.000000000000000000e+00
8.950000000000000000e+04;1.619188388896436663e+02;-1.140188449975539697e+00;0.000000000000000000e+00
8.957142857142857974e+04;1.617947967153049831e+02;-1.270821443980821641e+00;0.000000000000000000e+00
8.964285714285714494e+04;1.616735499713140598e+02;-1.400952471685741330e+00;0.000000000000000000e+00
8.971428571428571013e+04;1.615551102856188663e+02;-1.530579851943912217e+00;0.000000000000000000e+00
8.978571428571428987e+04;1.614394891879092029e+02;-1.659701917615166167e+00;0.000000000000000000e+00
8.985714285714285506e+04;1.613266981092820060e+02;-1.788317018599627772e+00;0.000000000000000000e+00
8.992857142857143481e+04;1.612167483817720495e+02;-1.916423518316150876e+00;0.000000000000000000e+00
9.000000000000000000e+04;1.611096512376352621e+02;-2.044019797154760454e+00;0.000000000000000000e+00
9.007142857142857974e+04;1.610054178081190912e+02;-2.171104248107440071e+00;0.000000000000000000e+00
9.014285714285714494e+04;1.609040591242592200e+02;-2.297675281148258364e+00;0.000000000000000000e+00
9.021428571428571013e+04;1.608055861147804535e+02;-2.423731318303907756e+00;0.000000000000000000e+00
9.028571428571428987e+04;1.607100096062240482e+02;-2.549270797855569981e+00;0.000000000000000000e+00
9.035714285714285506e+04;1.606173403219399916e+02;-2.674292169493128313e+00;0.000000000000000000e+00
9.042857142857143481e+04;1.605275888829019095e+02;-2.798793900452437811e+00;0.000000000000000000e+00
9.050000000000000000e+04;1.604407658047857694e+02;-2.922774468515854096e+00;0.000000000000000000e+00
9.057142857142857974e+04;1.603568814990649116e+02;-3.046232365755713545e+00;0.000000000000000000e+00
9.064285714285714494e+04;1.602759462721332966e+02;-3.169166098570713075e+00;0.000000000000000000e+00
9.071428571428571013e+04;1.601979703251527098e+02;-3.291574185350327753e+00;0.000000000000000000e+00
9.078571428571428987e+04;1.601229637509495660e+02;-3.413455157744465396e+00;0.000000000000000000e+00
9.085714285714285506e+04;1.600509365375510242e+02;-3.534807559710316127e+00;0.000000000000000000e+00
9.092857142857143481e+04;1.599818985648053058e+02;-3.655629948014393449e+00;0.000000000000000000e+00
9.100000000000000000e+04;1.599158596039014810e+02;-3.775920892108842963e+00;0.000000000000000000e+00
9.107142857142857974e+04;1.598528293183589994e+02;-3.895678972716268618e+00;0.000000000000000000e+00
9.114285714285714494e+04;1.597928172619103862e+02;-4.014902783565048594e+00;0.000000000000000000e+00
9.121428571428571013e+04;1.597358328787631763e+02;-4.133590928686317056e+00;0.000000000000000000e+00
9.128571428571428987e+04;1.596818855035344313e+02;-4.251742025273415493e+00;0.000000000000000000e+00
